transaction_id,date,type,category,amount_eur,client_id,sale_id,payment_status,invoice_number
FIN0003050,2025-09-13,Revenue,One-time Revenue,15241.49,CL00455,SAL005544,Paid,FAC-003050
FIN0002750,2025-09-13,Revenue,Subscription Revenue,519.31,CL00279,SAL003291,Paid,FAC-002750
FIN0003053,2025-09-13,Revenue,Subscription Revenue,511.29,CL00404,SAL004927,Paid,FAC-003053
FIN0002751,2025-09-13,Revenue,One-time Revenue,9790.2,CL00078,SAL000916,Paid,FAC-002751
FIN0002473,2025-09-13,Revenue,One-time Revenue,11918.17,CL00220,SAL002511,Late,FAC-002473
FIN0002746,2025-09-13,Revenue,Subscription Revenue,565.74,CL00253,SAL002978,Paid,FAC-002746
FIN0006439,2025-09-13,Expense,Déplacements & événements,785.97,,,Paid,DEP-006439
FIN0002476,2025-09-13,Revenue,Subscription Revenue,582.04,CL00188,SAL002180,Late,FAC-002476
FIN0003061,2025-09-14,Revenue,One-time Revenue,22083.21,CL00438,SAL005341,Paid,FAC-003061
FIN0002759,2025-09-14,Revenue,One-time Revenue,1401.67,CL00389,SAL004717,Paid,FAC-002759
FIN0002905,2025-09-14,Revenue,Subscription Revenue,1257.09,CL00323,SAL003795,Paid,FAC-002905
FIN0003058,2025-09-14,Revenue,Subscription Revenue,2214.27,CL00218,SAL002490,Paid,FAC-003058
FIN0002906,2025-09-14,Revenue,Subscription Revenue,341.97,CL00174,SAL002019,Paid,FAC-002906
FIN0002910,2025-09-14,Revenue,Subscription Revenue,426.89,CL00031,SAL000344,Paid,FAC-002910
FIN0002482,2025-09-14,Revenue,One-time Revenue,807.53,CL00256,SAL003015,Late,FAC-002482
FIN0006433,2025-09-14,Expense,Bureaux & équipement,1225.81,,,Paid,DEP-006433
FIN0002483,2025-09-14,Revenue,Subscription Revenue,400.55,CL00108,SAL001286,Late,FAC-002483
FIN0002614,2025-09-14,Revenue,Subscription Revenue,697.03,CL00439,SAL005348,Paid,FAC-002614
FIN0002489,2025-09-14,Revenue,Subscription Revenue,1649.53,CL00171,SAL001996,Late,FAC-002489
FIN0002628,2025-09-15,Revenue,Subscription Revenue,2304.19,CL00102,SAL001159,Paid,FAC-002628
FIN0002771,2025-09-15,Revenue,One-time Revenue,2253.78,CL00205,SAL002388,Paid,FAC-002771
FIN0002622,2025-09-15,Revenue,Subscription Revenue,629.21,CL00292,SAL003444,Paid,FAC-002622
FIN0002761,2025-09-15,Revenue,Subscription Revenue,744.2,CL00044,SAL000428,Paid,FAC-002761
FIN0002917,2025-09-15,Revenue,Subscription Revenue,431.93,CL00452,SAL005502,Paid,FAC-002917
FIN0002916,2025-09-15,Revenue,Subscription Revenue,278.64,CL00070,SAL000742,Paid,FAC-002916
FIN0003075,2025-09-15,Revenue,Subscription Revenue,1204.4,CL00201,SAL002310,Paid,FAC-003075
FIN0002779,2025-09-16,Revenue,Subscription Revenue,263.41,CL00193,SAL002243,Paid,FAC-002779
FIN0002630,2025-09-16,Revenue,Subscription Revenue,1682.0,CL00481,SAL005850,Paid,FAC-002630
FIN0002491,2025-09-16,Revenue,Subscription Revenue,355.54,CL00341,SAL004086,Late,FAC-002491
FIN0002782,2025-09-16,Revenue,Subscription Revenue,760.92,CL00070,SAL000743,Paid,FAC-002782
FIN0002781,2025-09-16,Revenue,Subscription Revenue,601.14,CL00218,SAL002485,Paid,FAC-002781
FIN0002780,2025-09-16,Revenue,Subscription Revenue,2107.61,CL00350,SAL004254,Paid,FAC-002780
FIN0002633,2025-09-16,Revenue,Subscription Revenue,296.74,CL00463,SAL005638,Paid,FAC-002633
FIN0002777,2025-09-16,Revenue,Subscription Revenue,265.94,CL00316,SAL003716,Paid,FAC-002777
FIN0002776,2025-09-16,Revenue,One-time Revenue,1045.27,CL00491,SAL005991,Paid,FAC-002776
FIN0002774,2025-09-16,Revenue,Subscription Revenue,185.98,CL00358,SAL004342,Paid,FAC-002774
FIN0002636,2025-09-16,Revenue,One-time Revenue,1248.09,CL00294,SAL003502,Paid,FAC-002636
FIN0006431,2025-09-16,Expense,Outils SaaS internes,894.42,,,Paid,DEP-006431
FIN0006429,2025-09-16,Expense,Marketing & Publicité,6466.98,,,Paid,DEP-006429
FIN0002929,2025-09-16,Revenue,One-time Revenue,3678.18,CL00263,SAL003115,Paid,FAC-002929
FIN0002773,2025-09-16,Revenue,Subscription Revenue,610.68,CL00065,SAL000666,Paid,FAC-002773
FIN0002645,2025-09-17,Revenue,One-time Revenue,3817.58,CL00276,SAL003239,Paid,FAC-002645
FIN0002791,2025-09-17,Revenue,One-time Revenue,718.02,CL00014,SAL000171,Paid,FAC-002791
FIN0002790,2025-09-17,Revenue,Subscription Revenue,348.72,CL00329,SAL003847,Paid,FAC-002790
FIN0002787,2025-09-17,Revenue,Subscription Revenue,373.09,CL00260,SAL003087,Paid,FAC-002787
FIN0002785,2025-09-17,Revenue,Subscription Revenue,510.47,CL00477,SAL005758,Paid,FAC-002785
FIN0002939,2025-09-17,Revenue,Subscription Revenue,667.39,CL00115,SAL001342,Paid,FAC-002939
FIN0002938,2025-09-17,Revenue,Subscription Revenue,602.16,CL00181,SAL002109,Paid,FAC-002938
FIN0002937,2025-09-17,Revenue,Subscription Revenue,537.81,CL00215,SAL002472,Paid,FAC-002937
FIN0002935,2025-09-17,Revenue,Subscription Revenue,966.14,CL00013,SAL000154,Paid,FAC-002935
FIN0002505,2025-09-17,Revenue,Subscription Revenue,483.02,CL00330,SAL003864,Late,FAC-002505
FIN0002503,2025-09-17,Revenue,Subscription Revenue,1958.45,CL00342,SAL004111,Late,FAC-002503
FIN0002783,2025-09-17,Revenue,One-time Revenue,5083.79,CL00304,SAL003640,Paid,FAC-002783
FIN0002657,2025-09-18,Revenue,One-time Revenue,1877.72,CL00498,SAL006097,Paid,FAC-002657
FIN0002794,2025-09-18,Revenue,Subscription Revenue,981.86,CL00015,SAL000183,Paid,FAC-002794
FIN0002947,2025-09-18,Revenue,One-time Revenue,7086.63,CL00175,SAL002024,Paid,FAC-002947
FIN0002655,2025-09-18,Revenue,Subscription Revenue,581.58,CL00275,SAL003217,Paid,FAC-002655
FIN0002795,2025-09-18,Revenue,Subscription Revenue,2746.32,CL00059,SAL000616,Paid,FAC-002795
FIN0002796,2025-09-18,Revenue,Subscription Revenue,406.7,CL00139,SAL001707,Paid,FAC-002796
FIN0003102,2025-09-18,Revenue,Subscription Revenue,2057.84,CL00431,SAL005274,Paid,FAC-003102
FIN0003108,2025-09-18,Revenue,Subscription Revenue,1135.78,CL00438,SAL005339,Paid,FAC-003108
FIN0003100,2025-09-18,Revenue,Subscription Revenue,1971.63,CL00267,SAL003166,Paid,FAC-003100
FIN0006434,2025-09-18,Expense,Bureaux & équipement,1225.81,,,Paid,DEP-006434
FIN0002805,2025-09-19,Revenue,One-time Revenue,616.94,CL00427,SAL005246,Paid,FAC-002805
FIN0002954,2025-09-19,Revenue,Subscription Revenue,1131.37,CL00329,SAL003844,Paid,FAC-002954
FIN0002949,2025-09-19,Revenue,One-time Revenue,1942.12,CL00250,SAL002913,Paid,FAC-002949
FIN0002515,2025-09-19,Revenue,One-time Revenue,1612.21,CL00458,SAL005564,Late,FAC-002515
FIN0002802,2025-09-19,Revenue,One-time Revenue,1502.53,CL00193,SAL002258,Paid,FAC-002802
FIN0006440,2025-09-19,Expense,Déplacements & événements,785.97,,,Paid,DEP-006440
FIN0002666,2025-09-19,Revenue,Subscription Revenue,220.07,CL00107,SAL001226,Paid,FAC-002666
FIN0002810,2025-09-20,Revenue,Subscription Revenue,219.66,CL00242,SAL002846,Paid,FAC-002810
FIN0002521,2025-09-20,Revenue,Subscription Revenue,289.7,CL00167,SAL001938,Late,FAC-002521
FIN0003124,2025-09-20,Revenue,Subscription Revenue,371.24,CL00186,SAL002155,Paid,FAC-003124
FIN0002809,2025-09-20,Revenue,One-time Revenue,9320.23,CL00464,SAL005642,Paid,FAC-002809
FIN0002806,2025-09-20,Revenue,Subscription Revenue,244.87,CL00268,SAL003175,Paid,FAC-002806
FIN0003127,2025-09-20,Revenue,Subscription Revenue,756.12,CL00395,SAL004767,Paid,FAC-003127
FIN0002959,2025-09-20,Revenue,Subscription Revenue,761.4,CL00101,SAL001156,Paid,FAC-002959
FIN0002964,2025-09-20,Revenue,One-time Revenue,12684.38,CL00498,SAL006064,Paid,FAC-002964
FIN0002813,2025-09-20,Revenue,Subscription Revenue,608.6,CL00243,SAL002849,Paid,FAC-002813
FIN0002681,2025-09-20,Revenue,Subscription Revenue,433.77,CL00174,SAL002014,Paid,FAC-002681
FIN0002812,2025-09-20,Revenue,One-time Revenue,2121.44,CL00364,SAL004411,Paid,FAC-002812
FIN0002675,2025-09-20,Revenue,Subscription Revenue,965.41,CL00103,SAL001192,Paid,FAC-002675
FIN0003140,2025-09-21,Revenue,Subscription Revenue,805.78,CL00005,SAL000048,Paid,FAC-003140
FIN0002966,2025-09-21,Revenue,Subscription Revenue,2248.17,CL00124,SAL001535,Paid,FAC-002966
FIN0002971,2025-09-21,Revenue,Subscription Revenue,1415.06,CL00230,SAL002650,Paid,FAC-002971
FIN0002826,2025-09-21,Revenue,Subscription Revenue,1250.43,CL00450,SAL005461,Paid,FAC-002826
FIN0002974,2025-09-21,Revenue,One-time Revenue,1402.31,CL00040,SAL000402,Paid,FAC-002974
FIN0002827,2025-09-21,Revenue,Subscription Revenue,1003.9,CL00349,SAL004241,Paid,FAC-002827
FIN0002965,2025-09-21,Revenue,Subscription Revenue,351.87,CL00170,SAL001973,Paid,FAC-002965
FIN0002817,2025-09-21,Revenue,One-time Revenue,553.18,CL00499,SAL006107,Paid,FAC-002817
FIN0006436,2025-09-21,Expense,Frais juridiques & conseil,1120.88,,,Paid,DEP-006436
FIN0002686,2025-09-21,Revenue,One-time Revenue,1822.58,CL00124,SAL001525,Paid,FAC-002686
FIN0006442,2025-09-21,Expense,OpenAI / LLM API,2216.46,,,Paid,DEP-006442
FIN0002821,2025-09-21,Revenue,One-time Revenue,520.8,CL00459,SAL005573,Paid,FAC-002821
FIN0002815,2025-09-21,Revenue,Subscription Revenue,941.23,CL00151,SAL001825,Paid,FAC-002815
FIN0002688,2025-09-21,Revenue,Subscription Revenue,956.96,CL00465,SAL005650,Paid,FAC-002688
FIN0002816,2025-09-21,Revenue,Subscription Revenue,410.44,CL00303,SAL003632,Paid,FAC-002816
FIN0003138,2025-09-21,Revenue,Subscription Revenue,823.18,CL00090,SAL001081,Paid,FAC-003138
FIN0002975,2025-09-22,Revenue,Subscription Revenue,760.35,CL00455,SAL005522,Paid,FAC-002975
FIN0002981,2025-09-22,Revenue,Subscription Revenue,1094.11,CL00373,SAL004519,Paid,FAC-002981
FIN0002839,2025-09-22,Revenue,Subscription Revenue,279.22,CL00073,SAL000801,Paid,FAC-002839
FIN0002982,2025-09-22,Revenue,Subscription Revenue,1918.36,CL00278,SAL003280,Paid,FAC-002982
FIN0002983,2025-09-22,Revenue,One-time Revenue,22397.61,CL00491,SAL005997,Paid,FAC-002983
FIN0002985,2025-09-22,Revenue,Subscription Revenue,848.76,CL00364,SAL004413,Paid,FAC-002985
FIN0002841,2025-09-22,Revenue,Subscription Revenue,2010.21,CL00040,SAL000407,Paid,FAC-002841
FIN0002835,2025-09-22,Revenue,Subscription Revenue,597.43,CL00213,SAL002444,Paid,FAC-002835
FIN0002843,2025-09-22,Revenue,Subscription Revenue,994.21,CL00420,SAL005115,Paid,FAC-002843
FIN0002834,2025-09-22,Revenue,One-time Revenue,847.82,CL00486,SAL005936,Paid,FAC-002834
FIN0002845,2025-09-22,Revenue,Subscription Revenue,1011.32,CL00067,SAL000695,Paid,FAC-002845
FIN0002842,2025-09-22,Revenue,Subscription Revenue,414.09,CL00335,SAL004012,Paid,FAC-002842
FIN0002831,2025-09-22,Revenue,One-time Revenue,1721.88,CL00030,SAL000330,Paid,FAC-002831
FIN0002838,2025-09-22,Revenue,Subscription Revenue,341.96,CL00186,SAL002157,Paid,FAC-002838
FIN0002844,2025-09-22,Revenue,One-time Revenue,1802.93,CL00358,SAL004344,Paid,FAC-002844
FIN0002978,2025-09-22,Revenue,Subscription Revenue,4608.08,CL00087,SAL001039,Paid,FAC-002978
FIN0002535,2025-09-22,Revenue,Subscription Revenue,681.14,CL00266,SAL003157,Late,FAC-002535
FIN0002707,2025-09-22,Revenue,Subscription Revenue,628.97,CL00348,SAL004215,Paid,FAC-002707
FIN0003153,2025-09-23,Revenue,Subscription Revenue,1887.81,CL00434,SAL005302,Paid,FAC-003153
FIN0002555,2025-09-23,Revenue,Subscription Revenue,167.4,CL00123,SAL001485,Late,FAC-002555
FIN0002552,2025-09-23,Revenue,Subscription Revenue,191.77,CL00049,SAL000463,Late,FAC-002552
FIN0002990,2025-09-23,Revenue,One-time Revenue,13263.63,CL00153,SAL001853,Paid,FAC-002990
FIN0002550,2025-09-23,Revenue,Subscription Revenue,1287.48,CL00308,SAL003665,Late,FAC-002550
FIN0002549,2025-09-23,Revenue,One-time Revenue,20075.05,CL00228,SAL002638,Late,FAC-002549
FIN0002855,2025-09-23,Revenue,One-time Revenue,5989.97,CL00111,SAL001310,Paid,FAC-002855
FIN0002995,2025-09-23,Revenue,One-time Revenue,3894.15,CL00302,SAL003588,Paid,FAC-002995
FIN0002996,2025-09-23,Revenue,Subscription Revenue,1791.09,CL00110,SAL001306,Paid,FAC-002996
FIN0002847,2025-09-23,Revenue,One-time Revenue,1489.48,CL00133,SAL001641,Paid,FAC-002847
FIN0002848,2025-09-23,Revenue,Subscription Revenue,186.01,CL00330,SAL003859,Paid,FAC-002848
FIN0002849,2025-09-23,Revenue,Subscription Revenue,238.38,CL00482,SAL005884,Paid,FAC-002849
FIN0002852,2025-09-23,Revenue,Subscription Revenue,361.94,CL00418,SAL005096,Paid,FAC-002852
FIN0003161,2025-09-23,Revenue,One-time Revenue,24561.87,CL00078,SAL000908,Paid,FAC-003161
FIN0003158,2025-09-23,Revenue,Subscription Revenue,194.72,CL00294,SAL003499,Paid,FAC-003158
FIN0002853,2025-09-23,Revenue,Subscription Revenue,288.12,CL00013,SAL000155,Paid,FAC-002853
FIN0003163,2025-09-23,Revenue,Subscription Revenue,3822.48,CL00136,SAL001681,Paid,FAC-003163
FIN0003176,2025-09-24,Revenue,Subscription Revenue,955.03,CL00480,SAL005831,Paid,FAC-003176
FIN0002313,2025-09-24,Revenue,One-time Revenue,2865.95,CL00485,SAL005918,Late,FAC-002313
FIN0003169,2025-09-24,Revenue,Subscription Revenue,959.98,CL00418,SAL005100,Paid,FAC-003169
FIN0002859,2025-09-24,Revenue,Subscription Revenue,319.08,CL00362,SAL004398,Paid,FAC-002859
FIN0002857,2025-09-24,Revenue,One-time Revenue,1657.79,CL00300,SAL003578,Paid,FAC-002857
FIN0002856,2025-09-24,Revenue,One-time Revenue,1269.99,CL00417,SAL005065,Paid,FAC-002856
FIN0003173,2025-09-24,Revenue,One-time Revenue,7108.06,CL00434,SAL005303,Paid,FAC-003173
FIN0002862,2025-09-24,Revenue,Subscription Revenue,279.35,CL00447,SAL005435,Paid,FAC-002862
FIN0006426,2025-09-24,Expense,Salaires & charges,34824.63,,,Paid,DEP-006426
FIN0002720,2025-09-24,Revenue,Subscription Revenue,278.01,CL00053,SAL000502,Paid,FAC-002720
FIN0003002,2025-09-24,Revenue,Subscription Revenue,805.27,CL00418,SAL005097,Paid,FAC-003002
FIN0002872,2025-09-25,Revenue,One-time Revenue,1333.23,CL00390,SAL004730,Paid,FAC-002872
FIN0003016,2025-09-25,Revenue,One-time Revenue,6879.77,CL00057,SAL000596,Paid,FAC-003016
FIN0002871,2025-09-25,Revenue,One-time Revenue,1032.56,CL00193,SAL002239,Paid,FAC-002871
FIN0002870,2025-09-25,Revenue,One-time Revenue,4930.07,CL00089,SAL001069,Paid,FAC-002870
FIN0002731,2025-09-25,Revenue,Subscription Revenue,917.03,CL00185,SAL002138,Paid,FAC-002731
FIN0003011,2025-09-25,Revenue,One-time Revenue,25527.98,CL00068,SAL000704,Paid,FAC-003011
FIN0003007,2025-09-25,Revenue,One-time Revenue,3116.93,CL00008,SAL000054,Paid,FAC-003007
FIN0003185,2025-09-25,Revenue,Subscription Revenue,860.94,CL00225,SAL002611,Paid,FAC-003185
FIN0003004,2025-09-25,Revenue,One-time Revenue,2956.11,CL00074,SAL000834,Paid,FAC-003004
FIN0003180,2025-09-25,Revenue,Subscription Revenue,2125.61,CL00264,SAL003134,Paid,FAC-003180
FIN0003021,2025-09-26,Revenue,Subscription Revenue,419.51,CL00332,SAL003920,Paid,FAC-003021
FIN0003192,2025-09-26,Revenue,Subscription Revenue,741.19,CL00393,SAL004742,Paid,FAC-003192
FIN0002580,2025-09-26,Revenue,Subscription Revenue,189.26,CL00031,SAL000347,Late,FAC-002580
FIN0002873,2025-09-26,Revenue,Subscription Revenue,552.4,CL00257,SAL003070,Paid,FAC-002873
FIN0003029,2025-09-26,Revenue,One-time Revenue,1434.43,CL00104,SAL001211,Paid,FAC-003029
FIN0002877,2025-09-26,Revenue,Subscription Revenue,441.15,CL00322,SAL003776,Paid,FAC-002877
FIN0002879,2025-09-26,Revenue,Subscription Revenue,311.74,CL00016,SAL000186,Paid,FAC-002879
FIN0002880,2025-09-26,Revenue,Subscription Revenue,253.1,CL00093,SAL001102,Paid,FAC-002880
FIN0002882,2025-09-26,Revenue,Subscription Revenue,496.65,CL00427,SAL005237,Paid,FAC-002882
FIN0002874,2025-09-26,Revenue,One-time Revenue,1583.01,CL00255,SAL003001,Paid,FAC-002874
FIN0002888,2025-09-27,Revenue,Subscription Revenue,1019.23,CL00030,SAL000333,Paid,FAC-002888
FIN0002885,2025-09-27,Revenue,Subscription Revenue,564.43,CL00241,SAL002809,Paid,FAC-002885
FIN0003037,2025-09-27,Revenue,Subscription Revenue,517.06,CL00241,SAL002818,Paid,FAC-003037
FIN0002891,2025-09-27,Revenue,Subscription Revenue,360.47,CL00102,SAL001164,Paid,FAC-002891
FIN0002890,2025-09-27,Revenue,One-time Revenue,622.73,CL00125,SAL001547,Paid,FAC-002890
FIN0003200,2025-09-27,Revenue,One-time Revenue,1472.18,CL00446,SAL005417,Paid,FAC-003200
FIN0003031,2025-09-27,Revenue,Subscription Revenue,673.06,CL00183,SAL002131,Paid,FAC-003031
FIN0003035,2025-09-27,Revenue,Subscription Revenue,1165.81,CL00027,SAL000278,Paid,FAC-003035
FIN0003195,2025-09-27,Revenue,Subscription Revenue,613.99,CL00330,SAL003876,Paid,FAC-003195
FIN0002336,2025-09-27,Revenue,Subscription Revenue,1753.2,CL00344,SAL004127,Late,FAC-002336
FIN0003197,2025-09-27,Revenue,One-time Revenue,1207.56,CL00255,SAL003003,Paid,FAC-003197
FIN0002896,2025-09-28,Revenue,One-time Revenue,1662.64,CL00266,SAL003159,Paid,FAC-002896
FIN0002900,2025-09-28,Revenue,Subscription Revenue,251.45,CL00485,SAL005916,Paid,FAC-002900
FIN0003055,2025-09-28,Revenue,Subscription Revenue,458.73,CL00250,SAL002912,Paid,FAC-003055
FIN0002897,2025-09-28,Revenue,Subscription Revenue,402.71,CL00011,SAL000111,Paid,FAC-002897
FIN0003209,2025-09-28,Revenue,One-time Revenue,1535.68,CL00107,SAL001224,Paid,FAC-003209
FIN0003208,2025-09-28,Revenue,Subscription Revenue,272.53,CL00386,SAL004659,Paid,FAC-003208
FIN0002752,2025-09-28,Revenue,Subscription Revenue,677.38,CL00279,SAL003288,Paid,FAC-002752
FIN0003206,2025-09-28,Revenue,Subscription Revenue,1057.78,CL00377,SAL004560,Paid,FAC-003206
FIN0003207,2025-09-28,Revenue,Subscription Revenue,1561.93,CL00424,SAL005179,Paid,FAC-003207
FIN0003049,2025-09-28,Revenue,Subscription Revenue,846.44,CL00261,SAL003099,Paid,FAC-003049
FIN0003063,2025-09-29,Revenue,Subscription Revenue,212.44,CL00447,SAL005437,Paid,FAC-003063
FIN0002619,2025-09-29,Revenue,Subscription Revenue,119.44,CL00294,SAL003469,Late,FAC-002619
FIN0003057,2025-09-29,Revenue,Subscription Revenue,1286.25,CL00243,SAL002853,Paid,FAC-003057
FIN0002908,2025-09-29,Revenue,Subscription Revenue,911.43,CL00177,SAL002050,Paid,FAC-002908
FIN0002610,2025-09-29,Revenue,Subscription Revenue,375.54,CL00331,SAL003912,Late,FAC-002610
FIN0003065,2025-09-29,Revenue,One-time Revenue,10170.16,CL00201,SAL002311,Paid,FAC-003065
FIN0002756,2025-09-29,Revenue,Subscription Revenue,1075.47,CL00205,SAL002379,Paid,FAC-002756
FIN0003062,2025-09-29,Revenue,Subscription Revenue,1555.45,CL00235,SAL002686,Paid,FAC-003062
FIN0003216,2025-09-29,Revenue,One-time Revenue,2491.41,CL00203,SAL002341,Paid,FAC-003216
FIN0003069,2025-09-30,Revenue,Subscription Revenue,455.9,CL00260,SAL003090,Paid,FAC-003069
FIN0003068,2025-09-30,Revenue,One-time Revenue,28716.11,CL00324,SAL003804,Paid,FAC-003068
FIN0003079,2025-09-30,Revenue,Subscription Revenue,305.78,CL00012,SAL000147,Paid,FAC-003079
FIN0003072,2025-09-30,Revenue,Subscription Revenue,441.62,CL00366,SAL004435,Paid,FAC-003072
FIN0002769,2025-09-30,Revenue,Subscription Revenue,374.18,CL00169,SAL001965,Paid,FAC-002769
FIN0002767,2025-09-30,Revenue,One-time Revenue,1771.36,CL00450,SAL005465,Paid,FAC-002767
FIN0006456,2025-10-01,Expense,OpenAI / LLM API,2234.02,,,Paid,DEP-006456
FIN0003246,2025-10-01,Revenue,Subscription Revenue,1318.46,CL00177,SAL002045,Paid,FAC-003246
FIN0003244,2025-10-01,Revenue,Subscription Revenue,1308.86,CL00296,SAL003541,Paid,FAC-003244
FIN0003085,2025-10-01,Revenue,One-time Revenue,1858.26,CL00335,SAL004008,Paid,FAC-003085
FIN0002928,2025-10-01,Revenue,One-time Revenue,3914.68,CL00171,SAL001986,Paid,FAC-002928
FIN0002920,2025-10-01,Revenue,Subscription Revenue,1397.92,CL00407,SAL004971,Paid,FAC-002920
FIN0003084,2025-10-01,Revenue,One-time Revenue,29767.43,CL00088,SAL001064,Paid,FAC-003084
FIN0002927,2025-10-01,Revenue,Subscription Revenue,546.38,CL00218,SAL002493,Paid,FAC-002927
FIN0002925,2025-10-01,Revenue,Subscription Revenue,4483.5,CL00107,SAL001240,Paid,FAC-002925
FIN0003089,2025-10-01,Revenue,Subscription Revenue,310.79,CL00415,SAL005038,Paid,FAC-003089
FIN0002924,2025-10-01,Revenue,Subscription Revenue,1577.11,CL00011,SAL000094,Paid,FAC-002924
FIN0003086,2025-10-01,Revenue,Subscription Revenue,1303.94,CL00458,SAL005568,Paid,FAC-003086
FIN0006445,2025-10-01,Expense,Salaires & charges,79891.97,,,Paid,DEP-006445
FIN0002919,2025-10-01,Revenue,Subscription Revenue,632.39,CL00250,SAL002906,Paid,FAC-002919
FIN0002936,2025-10-02,Revenue,Subscription Revenue,318.5,CL00190,SAL002205,Paid,FAC-002936
FIN0003093,2025-10-02,Revenue,Subscription Revenue,1239.04,CL00284,SAL003369,Paid,FAC-003093
FIN0006449,2025-10-02,Expense,Outils SaaS internes,1086.52,,,Paid,DEP-006449
FIN0006450,2025-10-02,Expense,Bureaux & équipement,1816.0,,,Paid,DEP-006450
FIN0002642,2025-10-02,Revenue,Subscription Revenue,512.56,CL00152,SAL001846,Late,FAC-002642
FIN0003252,2025-10-02,Revenue,One-time Revenue,1618.38,CL00222,SAL002568,Paid,FAC-003252
FIN0003101,2025-10-03,Revenue,Subscription Revenue,491.26,CL00468,SAL005684,Paid,FAC-003101
FIN0003099,2025-10-03,Revenue,Subscription Revenue,2452.41,CL00371,SAL004469,Paid,FAC-003099
FIN0003255,2025-10-03,Revenue,One-time Revenue,3952.02,CL00423,SAL005171,Paid,FAC-003255
FIN0003261,2025-10-03,Revenue,Subscription Revenue,808.29,CL00449,SAL005452,Paid,FAC-003261
FIN0006455,2025-10-03,Expense,Déplacements & événements,2302.71,,,Paid,DEP-006455
FIN0002945,2025-10-03,Revenue,One-time Revenue,5763.87,CL00225,SAL002618,Paid,FAC-002945
FIN0002798,2025-10-03,Revenue,Subscription Revenue,551.1,CL00103,SAL001170,Paid,FAC-002798
FIN0002952,2025-10-04,Revenue,Subscription Revenue,1449.89,CL00218,SAL002487,Paid,FAC-002952
FIN0002950,2025-10-04,Revenue,One-time Revenue,2486.73,CL00009,SAL000075,Paid,FAC-002950
FIN0003265,2025-10-04,Revenue,Subscription Revenue,1378.7,CL00103,SAL001187,Paid,FAC-003265
FIN0002799,2025-10-04,Revenue,Subscription Revenue,301.91,CL00374,SAL004530,Paid,FAC-002799
FIN0003117,2025-10-04,Revenue,Subscription Revenue,2715.95,CL00463,SAL005627,Paid,FAC-003117
FIN0002803,2025-10-04,Revenue,Subscription Revenue,211.3,CL00479,SAL005790,Paid,FAC-002803
FIN0003275,2025-10-04,Revenue,Subscription Revenue,1336.54,CL00463,SAL005634,Paid,FAC-003275
FIN0002804,2025-10-04,Revenue,Subscription Revenue,912.59,CL00083,SAL000977,Paid,FAC-002804
FIN0002953,2025-10-04,Revenue,One-time Revenue,14107.56,CL00380,SAL004613,Paid,FAC-002953
FIN0002408,2025-10-05,Revenue,Subscription Revenue,223.93,CL00252,SAL002941,Late,FAC-002408
FIN0002962,2025-10-05,Revenue,Subscription Revenue,691.64,CL00443,SAL005386,Paid,FAC-002962
