touch_id,campaign_id,client_id,touch_date,touch_type
TCH0007598,CMP0034,CL00007,2024-03-15,impression
TCH0007599,CMP0034,CL00397,2024-02-02,impression
TCH0007600,CMP0034,CL00103,2024-03-08,impression
TCH0007601,CMP0034,CL00193,2024-02-05,click
TCH0007602,CMP0034,CL00093,2024-03-18,conversion
TCH0007603,CMP0034,CL00058,2024-01-20,impression
TCH0007604,CMP0034,CL00226,2024-02-22,lead
TCH0007605,CMP0034,CL00441,2024-03-05,impression
TCH0007606,CMP0034,CL00332,2024-01-23,lead
TCH0007607,CMP0034,CL00022,2024-02-25,click
TCH0007608,CMP0034,CL00135,2024-03-19,impression
TCH0007609,CMP0034,CL00080,2024-03-01,impression
TCH0007610,CMP0034,CL00309,2024-02-25,impression
TCH0007611,CMP0034,CL00197,2024-03-02,conversion
TCH0007612,CMP0034,CL00344,2024-02-18,click
TCH0007613,CMP0034,CL00236,2024-01-25,lead
TCH0007614,CMP0034,CL00359,2024-01-27,impression
TCH0007615,CMP0034,CL00416,2024-02-09,impression
TCH0007616,CMP0034,CL00181,2024-03-18,click
TCH0007617,CMP0034,CL00334,2024-02-14,impression
TCH0007618,CMP0034,CL00292,2024-02-14,click
TCH0007619,CMP0034,CL00269,2024-02-12,impression
TCH0007620,CMP0034,CL00287,2024-01-30,lead
TCH0007621,CMP0034,CL00254,2024-02-22,impression
TCH0007622,CMP0034,CL00389,2024-03-18,click
TCH0007623,CMP0034,CL00118,2024-02-04,lead
TCH0007624,CMP0034,CL00056,2024-02-24,impression
TCH0007625,CMP0034,CL00386,2024-03-03,click
TCH0007626,CMP0034,CL00361,2024-02-21,impression
TCH0007627,CMP0034,CL00313,2024-01-20,lead
TCH0007628,CMP0034,CL00489,2024-03-19,lead
TCH0007629,CMP0034,CL00207,2024-03-10,impression
TCH0007630,CMP0035,CL00437,2024-11-03,lead
TCH0007631,CMP0035,CL00035,2024-11-14,conversion
TCH0007632,CMP0035,CL00265,2025-02-11,click
TCH0007633,CMP0035,CL00038,2024-11-21,lead
TCH0007634,CMP0035,CL00006,2025-02-18,lead
TCH0007635,CMP0035,CL00361,2025-02-23,lead
TCH0007636,CMP0035,CL00248,2024-11-30,impression
TCH0007637,CMP0035,CL00138,2024-12-03,click
TCH0007638,CMP0035,CL00483,2024-11-06,impression
TCH0007639,CMP0035,CL00218,2025-02-17,impression
TCH0007640,CMP0035,CL00453,2024-11-25,impression
TCH0007641,CMP0035,CL00007,2024-11-02,impression
TCH0007642,CMP0035,CL00278,2024-12-14,impression
TCH0007643,CMP0035,CL00177,2025-02-07,conversion
TCH0007644,CMP0035,CL00114,2025-02-06,impression
TCH0007645,CMP0035,CL00309,2025-02-26,impression
TCH0007646,CMP0035,CL00106,2025-02-16,impression
TCH0007647,CMP0035,CL00325,2024-12-12,impression
TCH0007648,CMP0035,CL00207,2025-01-27,lead
TCH0007649,CMP0035,CL00359,2024-11-29,click
TCH0007650,CMP0035,CL00082,2025-01-01,click
TCH0007651,CMP0035,CL00260,2025-01-08,click
TCH0007652,CMP0035,CL00324,2024-11-26,impression
TCH0007653,CMP0035,CL00467,2025-02-03,impression
TCH0007654,CMP0035,CL00126,2024-11-21,lead
TCH0007655,CMP0035,CL00420,2024-12-19,impression
TCH0007656,CMP0035,CL00249,2024-12-23,impression
TCH0007657,CMP0035,CL00026,2025-01-05,impression
TCH0007658,CMP0035,CL00428,2025-01-30,click
TCH0007659,CMP0035,CL00004,2025-01-18,impression
TCH0007660,CMP0035,CL00203,2025-02-09,lead
TCH0007661,CMP0035,CL00304,2025-01-31,impression
TCH0007662,CMP0035,CL00412,2025-02-15,impression
TCH0007663,CMP0035,CL00077,2025-02-03,lead
TCH0007664,CMP0035,CL00096,2024-12-19,conversion
TCH0007665,CMP0035,CL00464,2025-01-14,click
TCH0007666,CMP0035,CL00018,2025-02-24,impression
TCH0007667,CMP0035,CL00336,2024-12-01,click
TCH0007668,CMP0035,CL00166,2024-11-25,click
TCH0007669,CMP0035,CL00171,2024-12-09,impression
TCH0007670,CMP0035,CL00118,2024-11-21,conversion
TCH0007671,CMP0035,CL00005,2024-12-18,click
TCH0007672,CMP0035,CL00227,2025-02-14,click
TCH0007673,CMP0035,CL00173,2025-01-08,conversion
TCH0007674,CMP0035,CL00211,2024-12-13,conversion
TCH0007675,CMP0035,CL00258,2024-11-13,impression
TCH0007676,CMP0035,CL00285,2024-12-19,impression
TCH0007677,CMP0035,CL00263,2024-11-29,click
TCH0007678,CMP0035,CL00051,2024-11-29,click
TCH0007679,CMP0035,CL00394,2025-02-23,lead
TCH0007680,CMP0035,CL00462,2024-12-04,impression
TCH0007681,CMP0035,CL00003,2025-01-21,click
TCH0007682,CMP0035,CL00488,2025-02-20,impression
TCH0007683,CMP0035,CL00343,2024-11-14,conversion
TCH0007684,CMP0035,CL00175,2025-01-25,lead
TCH0007685,CMP0035,CL00240,2024-12-23,click
TCH0007686,CMP0035,CL00208,2025-02-01,impression
TCH0007687,CMP0035,CL00454,2025-01-09,impression
TCH0007688,CMP0035,CL00159,2025-01-30,click
TCH0007689,CMP0035,CL00468,2024-12-04,lead
TCH0007690,CMP0035,CL00232,2024-12-04,impression
TCH0007691,CMP0035,CL00313,2025-01-25,impression
TCH0007692,CMP0035,CL00390,2025-01-23,lead
TCH0007693,CMP0035,CL00186,2024-12-14,impression
TCH0007694,CMP0035,CL00431,2024-12-04,lead
TCH0007695,CMP0035,CL00024,2024-11-18,click
TCH0007696,CMP0035,CL00130,2024-11-14,impression
TCH0007697,CMP0035,CL00419,2025-02-10,click
TCH0007698,CMP0035,CL00427,2024-12-24,conversion
TCH0007699,CMP0035,CL00064,2024-12-27,impression
TCH0007700,CMP0035,CL00250,2024-12-27,conversion
TCH0007701,CMP0035,CL00379,2024-12-16,lead
TCH0007702,CMP0035,CL00152,2025-02-13,impression
TCH0007703,CMP0035,CL00349,2024-11-13,click
TCH0007704,CMP0035,CL00497,2025-01-25,impression
TCH0007705,CMP0035,CL00436,2025-02-05,impression
TCH0007706,CMP0035,CL00195,2025-02-21,lead
TCH0007707,CMP0035,CL00376,2025-01-11,lead
TCH0007708,CMP0035,CL00150,2025-02-26,impression
TCH0007709,CMP0035,CL00377,2025-01-06,click
TCH0007710,CMP0035,CL00318,2024-12-23,click
TCH0007711,CMP0035,CL00378,2025-02-09,impression
TCH0007712,CMP0035,CL00305,2024-11-27,impression
TCH0007713,CMP0035,CL00257,2024-11-22,click
TCH0007714,CMP0035,CL00499,2025-01-07,impression
TCH0007715,CMP0035,CL00091,2024-12-14,click
TCH0007716,CMP0035,CL00448,2024-11-08,impression
TCH0007717,CMP0035,CL00310,2025-01-26,click
TCH0007718,CMP0035,CL00170,2025-02-25,impression
TCH0007719,CMP0035,CL00025,2025-02-16,impression
TCH0007720,CMP0035,CL00128,2025-01-01,lead
TCH0007721,CMP0035,CL00141,2025-01-29,click
TCH0007722,CMP0035,CL00109,2025-02-09,click
TCH0007723,CMP0035,CL00367,2025-02-26,impression
TCH0007724,CMP0035,CL00139,2024-12-24,lead
TCH0007725,CMP0035,CL00364,2024-11-18,lead
TCH0007726,CMP0035,CL00097,2024-11-04,click
TCH0007727,CMP0035,CL00332,2024-12-19,impression
TCH0007728,CMP0035,CL00230,2025-01-11,impression
TCH0007729,CMP0035,CL00457,2024-12-08,impression
TCH0007730,CMP0035,CL00219,2025-02-03,lead
TCH0007731,CMP0035,CL00475,2025-01-29,impression
TCH0007732,CMP0035,CL00345,2025-01-11,impression
TCH0007733,CMP0035,CL00366,2024-11-21,impression
TCH0007734,CMP0035,CL00360,2024-12-14,lead
TCH0007735,CMP0035,CL00084,2025-01-04,impression
TCH0007736,CMP0035,CL00301,2025-02-05,conversion
TCH0007737,CMP0035,CL00393,2024-12-20,lead
TCH0007738,CMP0035,CL00273,2025-02-28,click
TCH0007739,CMP0035,CL00402,2025-01-07,impression
TCH0007740,CMP0035,CL00401,2025-02-01,lead
TCH0007741,CMP0035,CL00017,2025-01-18,impression
TCH0007742,CMP0035,CL00049,2025-02-23,lead
TCH0007743,CMP0035,CL00383,2024-12-01,impression
TCH0007744,CMP0035,CL00028,2024-12-06,click
TCH0007745,CMP0035,CL00168,2025-01-12,lead
TCH0007746,CMP0035,CL00098,2025-01-13,click
TCH0007747,CMP0035,CL00062,2024-12-19,lead
TCH0007748,CMP0035,CL00198,2024-12-25,impression
TCH0007749,CMP0035,CL00226,2024-12-19,impression
TCH0007750,CMP0035,CL00058,2025-02-09,impression
TCH0007751,CMP0035,CL00466,2025-02-10,conversion
TCH0007752,CMP0035,CL00288,2024-12-15,impression
TCH0007753,CMP0035,CL00020,2024-11-10,lead
TCH0007754,CMP0035,CL00072,2025-01-18,impression
TCH0007755,CMP0035,CL00449,2024-11-29,impression
TCH0007756,CMP0035,CL00102,2025-01-29,impression
TCH0007757,CMP0035,CL00172,2024-11-28,impression
TCH0007758,CMP0035,CL00259,2024-11-26,click
TCH0007759,CMP0035,CL00299,2024-11-18,impression
TCH0007760,CMP0035,CL00043,2024-12-27,impression
TCH0007761,CMP0035,CL00197,2025-01-12,impression
TCH0007762,CMP0035,CL00223,2024-11-02,impression
TCH0007763,CMP0035,CL00354,2025-02-25,conversion
TCH0007764,CMP0035,CL00463,2024-11-19,click
TCH0007765,CMP0035,CL00137,2024-11-06,impression
TCH0007766,CMP0035,CL00104,2024-12-20,conversion
TCH0007767,CMP0035,CL00056,2025-01-30,lead
TCH0007768,CMP0035,CL00363,2024-11-08,conversion
TCH0007769,CMP0035,CL00362,2025-02-14,impression
TCH0007770,CMP0035,CL00191,2024-11-28,click
TCH0007771,CMP0035,CL00370,2025-02-22,impression
TCH0007772,CMP0035,CL00500,2025-01-09,impression
TCH0007773,CMP0035,CL00489,2024-11-22,impression
TCH0007774,CMP0035,CL00147,2024-11-12,lead
TCH0007775,CMP0035,CL00290,2025-01-20,lead
TCH0007776,CMP0035,CL00458,2025-01-21,impression
TCH0007777,CMP0035,CL00373,2025-02-14,impression
TCH0007778,CMP0035,CL00469,2024-12-21,impression
TCH0007779,CMP0035,CL00323,2025-02-22,click
TCH0007780,CMP0035,CL00416,2024-12-05,impression
TCH0007781,CMP0035,CL00247,2024-12-24,impression
TCH0007782,CMP0035,CL00041,2024-11-26,impression
TCH0007783,CMP0035,CL00086,2024-12-13,lead
TCH0007784,CMP0035,CL00215,2024-12-06,conversion
TCH0007785,CMP0035,CL00358,2024-11-25,impression
TCH0007786,CMP0035,CL00266,2024-12-28,lead
TCH0007787,CMP0035,CL00112,2025-01-03,click
TCH0007788,CMP0035,CL00351,2024-12-22,conversion
TCH0007789,CMP0035,CL00092,2024-11-05,lead
TCH0007790,CMP0035,CL00180,2024-11-27,impression
TCH0007791,CMP0035,CL00267,2024-12-07,click
TCH0007792,CMP0035,CL00144,2024-11-07,impression
TCH0007793,CMP0035,CL00388,2024-12-23,impression
TCH0007794,CMP0035,CL00252,2024-12-11,impression
TCH0007795,CMP0035,CL00201,2025-01-02,click
TCH0007796,CMP0035,CL00206,2025-03-01,lead
TCH0007797,CMP0035,CL00204,2024-12-31,click
TCH0007798,CMP0035,CL00337,2024-11-24,impression
TCH0007799,CMP0035,CL00167,2024-11-23,lead
TCH0007800,CMP0035,CL00209,2024-12-06,impression
TCH0007801,CMP0035,CL00157,2024-12-08,lead
TCH0007802,CMP0035,CL00161,2024-11-11,click
TCH0007803,CMP0035,CL00033,2024-11-28,impression
TCH0007804,CMP0035,CL00317,2025-02-03,lead
TCH0007805,CMP0035,CL00292,2025-01-01,impression
TCH0007806,CMP0035,CL00111,2024-12-02,click
TCH0007807,CMP0035,CL00193,2025-03-01,impression
TCH0007808,CMP0035,CL00297,2025-02-14,lead
TCH0007809,CMP0035,CL00406,2024-12-16,impression
TCH0007810,CMP0035,CL00293,2025-02-11,impression
TCH0007811,CMP0035,CL00115,2025-01-08,impression
TCH0007812,CMP0035,CL00264,2025-01-23,impression
TCH0007813,CMP0035,CL00300,2025-01-02,lead
TCH0007814,CMP0035,CL00369,2024-12-03,click
TCH0007815,CMP0035,CL00142,2025-02-27,impression
TCH0007816,CMP0035,CL00396,2024-12-12,click
TCH0007817,CMP0035,CL00400,2024-12-12,lead
TCH0007818,CMP0035,CL00460,2024-12-29,conversion
TCH0007819,CMP0035,CL00181,2024-11-22,impression
TCH0007820,CMP0035,CL00045,2024-12-05,impression
TCH0007821,CMP0035,CL00368,2025-01-11,impression
TCH0007822,CMP0035,CL00120,2025-02-05,click
TCH0007823,CMP0035,CL00484,2024-11-28,click
TCH0007824,CMP0035,CL00213,2024-12-03,click
TCH0007825,CMP0035,CL00089,2024-12-08,lead
TCH0007826,CMP0035,CL00356,2025-01-17,lead
TCH0007827,CMP0035,CL00408,2024-12-07,click
TCH0007828,CMP0035,CL00023,2025-02-24,click
TCH0007829,CMP0035,CL00093,2024-12-05,click
TCH0007830,CMP0035,CL00030,2024-12-19,impression
TCH0007831,CMP0035,CL00050,2025-01-06,click
TCH0007832,CMP0035,CL00001,2025-01-19,lead
TCH0007833,CMP0035,CL00445,2025-02-15,impression
TCH0007834,CMP0035,CL00470,2024-12-21,click
TCH0007835,CMP0035,CL00016,2025-01-22,impression
TCH0007836,CMP0035,CL00413,2024-11-30,click
TCH0007837,CMP0035,CL00185,2025-02-07,conversion
TCH0007838,CMP0035,CL00493,2024-11-10,click
TCH0007839,CMP0035,CL00148,2025-02-15,impression
TCH0007840,CMP0035,CL00246,2024-12-16,click
TCH0007841,CMP0035,CL00153,2025-01-14,impression
TCH0007842,CMP0035,CL00418,2024-11-09,click
TCH0007843,CMP0035,CL00314,2025-02-20,impression
TCH0007844,CMP0035,CL00447,2025-02-11,impression
TCH0007845,CMP0035,CL00485,2025-01-03,impression
TCH0007846,CMP0035,CL00303,2025-01-24,click
TCH0007847,CMP0035,CL00274,2025-02-10,impression
TCH0007848,CMP0035,CL00287,2024-12-06,impression
TCH0007849,CMP0035,CL00391,2024-12-21,lead
TCH0007850,CMP0035,CL00385,2024-11-05,lead
TCH0007851,CMP0035,CL00440,2024-11-29,impression
TCH0007852,CMP0035,CL00047,2024-12-04,click
TCH0007853,CMP0035,CL00221,2025-01-02,impression
TCH0007854,CMP0035,CL00010,2024-12-19,click
TCH0007855,CMP0035,CL00110,2025-01-20,impression
TCH0007856,CMP0035,CL00333,2024-12-20,lead
TCH0007857,CMP0035,CL00237,2025-02-16,impression
TCH0007858,CMP0035,CL00022,2025-02-21,impression
TCH0007859,CMP0035,CL00490,2024-11-24,click
TCH0007860,CMP0035,CL00135,2025-02-12,conversion
TCH0007861,CMP0035,CL00422,2025-01-18,lead
TCH0007862,CMP0035,CL00245,2025-01-14,lead
TCH0007863,CMP0035,CL00329,2024-12-26,click
TCH0007864,CMP0035,CL00042,2024-12-23,impression
TCH0007865,CMP0035,CL00409,2025-02-01,click
TCH0007866,CMP0035,CL00099,2025-02-07,impression
TCH0007867,CMP0035,CL00384,2024-12-28,impression
TCH0007868,CMP0035,CL00076,2024-12-21,impression
TCH0007869,CMP0035,CL00326,2025-02-07,click
TCH0007870,CMP0035,CL00459,2025-01-24,lead
TCH0007871,CMP0035,CL00389,2025-01-01,click
TCH0007872,CMP0035,CL00087,2024-12-19,lead
TCH0007873,CMP0035,CL00015,2024-12-09,conversion
TCH0007874,CMP0035,CL00275,2024-12-10,impression
TCH0007875,CMP0035,CL00234,2025-01-21,impression
TCH0007876,CMP0035,CL00174,2024-11-18,lead
TCH0007877,CMP0035,CL00442,2025-01-24,impression
TCH0007878,CMP0035,CL00381,2025-01-18,click
TCH0007879,CMP0035,CL00316,2025-02-01,lead
TCH0007880,CMP0035,CL00036,2025-01-06,click
TCH0007881,CMP0035,CL00353,2025-01-27,impression
TCH0007882,CMP0035,CL00217,2024-12-18,impression
TCH0007883,CMP0035,CL00474,2024-11-09,impression
TCH0007884,CMP0035,CL00101,2025-02-01,click
TCH0007885,CMP0035,CL00312,2025-02-25,lead
TCH0007886,CMP0035,CL00052,2024-11-03,impression
TCH0007887,CMP0035,CL00450,2025-02-07,click
TCH0007888,CMP0035,CL00164,2025-02-02,click
TCH0007889,CMP0035,CL00414,2025-01-14,click
TCH0007890,CMP0035,CL00116,2025-01-08,click
TCH0007891,CMP0035,CL00478,2024-11-21,impression
TCH0007892,CMP0035,CL00476,2024-11-20,lead
TCH0007893,CMP0035,CL00046,2025-02-25,lead
TCH0007894,CMP0035,CL00039,2025-02-02,impression
TCH0007895,CMP0035,CL00446,2024-11-12,lead
TCH0007896,CMP0035,CL00085,2025-02-20,click
TCH0007897,CMP0035,CL00044,2025-02-08,impression
TCH0007898,CMP0035,CL00255,2024-12-03,click
TCH0007899,CMP0035,CL00282,2024-12-07,impression
TCH0007900,CMP0035,CL00473,2025-01-27,click
TCH0007901,CMP0035,CL00127,2025-01-23,click
TCH0007902,CMP0035,CL00108,2025-02-26,impression
TCH0007903,CMP0035,CL00411,2025-02-02,conversion
TCH0007904,CMP0035,CL00433,2024-12-08,conversion
TCH0007905,CMP0035,CL00192,2025-01-13,impression
TCH0007906,CMP0035,CL00296,2024-12-05,lead
TCH0007907,CMP0035,CL00113,2025-01-14,click
TCH0007908,CMP0035,CL00272,2024-11-05,impression
TCH0007909,CMP0035,CL00029,2024-11-23,click
TCH0007910,CMP0035,CL00438,2025-02-08,click
TCH0007911,CMP0035,CL00095,2024-11-02,impression
TCH0007912,CMP0035,CL00233,2025-01-13,impression
TCH0007913,CMP0035,CL00090,2025-03-01,impression
TCH0007914,CMP0035,CL00311,2025-02-19,lead
TCH0007915,CMP0035,CL00315,2024-12-05,lead
TCH0007916,CMP0035,CL00276,2025-02-07,click
TCH0007917,CMP0035,CL00183,2025-02-03,click
TCH0007918,CMP0035,CL00492,2025-02-08,impression
TCH0007919,CMP0035,CL00441,2025-01-27,impression
TCH0007920,CMP0035,CL00048,2024-12-28,lead
TCH0007921,CMP0035,CL00403,2024-11-02,click
TCH0007922,CMP0035,CL00008,2025-02-24,impression
TCH0007923,CMP0035,CL00357,2024-11-28,impression
TCH0007924,CMP0035,CL00184,2025-02-15,click
TCH0007925,CMP0035,CL00065,2025-02-13,lead
TCH0007926,CMP0035,CL00308,2025-02-20,impression
TCH0007927,CMP0035,CL00194,2025-01-19,impression
TCH0007928,CMP0035,CL00295,2025-02-02,conversion
TCH0007929,CMP0035,CL00242,2025-01-19,conversion
TCH0007930,CMP0035,CL00495,2025-01-19,impression
TCH0007931,CMP0035,CL00480,2024-11-02,conversion
TCH0007932,CMP0035,CL00210,2025-02-02,impression
TCH0007933,CMP0035,CL00216,2024-11-08,click
TCH0007934,CMP0035,CL00154,2024-11-20,click
TCH0007935,CMP0035,CL00060,2024-11-07,lead
TCH0007936,CMP0035,CL00243,2024-11-26,click
TCH0007937,CMP0035,CL00079,2025-01-05,click
TCH0007938,CMP0035,CL00103,2025-02-17,conversion
TCH0007939,CMP0035,CL00187,2024-11-09,impression
TCH0007940,CMP0035,CL00066,2024-11-20,impression
TCH0007941,CMP0035,CL00163,2025-02-23,click
TCH0007942,CMP0035,CL00432,2025-01-19,lead
TCH0007943,CMP0035,CL00032,2025-02-09,lead
TCH0007944,CMP0035,CL00129,2024-12-11,conversion
TCH0007945,CMP0035,CL00456,2025-01-20,impression
TCH0007946,CMP0035,CL00339,2024-11-19,click
TCH0007947,CMP0035,CL00229,2025-01-10,impression
TCH0007948,CMP0035,CL00189,2025-01-08,click
TCH0007949,CMP0035,CL00155,2024-12-28,impression
TCH0007950,CMP0035,CL00179,2024-11-11,click
TCH0007951,CMP0035,CL00375,2024-12-22,click
TCH0007952,CMP0035,CL00083,2024-11-15,click
TCH0007953,CMP0035,CL00037,2025-02-17,lead
TCH0007954,CMP0035,CL00429,2024-11-22,click
TCH0007955,CMP0035,CL00486,2024-12-19,impression
TCH0007956,CMP0035,CL00298,2024-11-05,impression
TCH0007957,CMP0035,CL00271,2024-11-04,click
TCH0007958,CMP0035,CL00200,2024-12-26,click
TCH0007959,CMP0035,CL00426,2025-02-06,conversion
TCH0007960,CMP0035,CL00055,2024-12-22,click
TCH0007961,CMP0035,CL00439,2025-02-15,impression
TCH0007962,CMP0035,CL00080,2024-11-28,lead
TCH0007963,CMP0035,CL00268,2024-12-17,click
TCH0007964,CMP0035,CL00239,2025-01-18,impression
TCH0007965,CMP0035,CL00040,2025-01-03,lead
TCH0007966,CMP0035,CL00444,2024-12-30,impression
TCH0007967,CMP0035,CL00236,2024-11-23,lead
TCH0007968,CMP0035,CL00105,2024-12-07,click
TCH0007969,CMP0035,CL00472,2025-01-19,impression
TCH0007970,CMP0036,CL00373,2025-08-09,impression
TCH0007971,CMP0036,CL00227,2025-07-26,conversion
TCH0007972,CMP0036,CL00018,2025-09-03,click
TCH0007973,CMP0036,CL00097,2025-08-02,impression
TCH0007974,CMP0036,CL00010,2025-09-01,click
TCH0007975,CMP0036,CL00060,2025-08-09,lead
TCH0007976,CMP0036,CL00022,2025-08-22,impression
TCH0007977,CMP0036,CL00127,2025-08-08,lead
TCH0007978,CMP0036,CL00310,2025-07-23,conversion
TCH0007979,CMP0036,CL00420,2025-08-04,impression
TCH0007980,CMP0036,CL00354,2025-07-28,lead
TCH0007981,CMP0036,CL00326,2025-08-22,impression
TCH0007982,CMP0036,CL00473,2025-08-07,click
TCH0007983,CMP0036,CL00336,2025-08-10,click
TCH0007984,CMP0036,CL00312,2025-07-26,click
TCH0007985,CMP0036,CL00483,2025-08-11,impression
TCH0007986,CMP0036,CL00378,2025-09-02,click
TCH0007987,CMP0036,CL00381,2025-09-03,lead
TCH0007988,CMP0036,CL00457,2025-08-28,impression
TCH0007989,CMP0036,CL00375,2025-08-30,click
TCH0007990,CMP0036,CL00215,2025-07-29,impression
TCH0007991,CMP0036,CL00357,2025-08-23,click
TCH0007992,CMP0036,CL00282,2025-08-13,click
TCH0007993,CMP0036,CL00473,2025-08-04,lead
TCH0007994,CMP0036,CL00166,2025-08-10,conversion
TCH0007995,CMP0036,CL00058,2025-09-03,impression
TCH0007996,CMP0036,CL00285,2025-07-24,click
TCH0007997,CMP0036,CL00437,2025-08-12,lead
TCH0007998,CMP0036,CL00200,2025-09-03,click
TCH0007999,CMP0036,CL00456,2025-08-17,impression
TCH0008000,CMP0036,CL00066,2025-08-17,click
TCH0008001,CMP0036,CL00192,2025-08-13,conversion
TCH0008002,CMP0036,CL00429,2025-08-31,conversion
TCH0008003,CMP0036,CL00414,2025-07-28,impression
TCH0008004,CMP0036,CL00026,2025-08-03,click
TCH0008005,CMP0036,CL00191,2025-08-09,impression
TCH0008006,CMP0036,CL00468,2025-08-10,click
TCH0008007,CMP0036,CL00367,2025-07-23,click
TCH0008008,CMP0036,CL00442,2025-07-26,click
TCH0008009,CMP0036,CL00045,2025-09-01,click
TCH0008010,CMP0036,CL00288,2025-07-30,lead
TCH0008011,CMP0036,CL00260,2025-08-08,conversion
TCH0008012,CMP0036,CL00275,2025-08-31,conversion
TCH0008013,CMP0036,CL00092,2025-08-20,impression
TCH0008014,CMP0036,CL00339,2025-09-01,click
TCH0008015,CMP0036,CL00353,2025-09-02,click
TCH0008016,CMP0036,CL00037,2025-08-01,lead
TCH0008017,CMP0036,CL00003,2025-08-24,lead
TCH0008018,CMP0036,CL00216,2025-08-09,click
TCH0008019,CMP0036,CL00083,2025-08-23,click
TCH0008020,CMP0036,CL00036,2025-07-31,conversion
TCH0008021,CMP0036,CL00315,2025-08-11,impression
TCH0008022,CMP0036,CL00413,2025-08-02,click
TCH0008023,CMP0036,CL00416,2025-07-25,conversion
TCH0008024,CMP0036,CL00232,2025-08-27,lead
TCH0008025,CMP0036,CL00029,2025-08-27,impression
TCH0008026,CMP0036,CL00024,2025-07-31,click
TCH0008027,CMP0036,CL00237,2025-07-31,lead
TCH0008028,CMP0036,CL00042,2025-07-26,conversion
TCH0008029,CMP0036,CL00454,2025-08-09,impression
TCH0008030,CMP0036,CL00476,2025-08-31,impression
TCH0008031,CMP0036,CL00376,2025-07-25,conversion
TCH0008032,CMP0036,CL00006,2025-08-22,conversion
TCH0008033,CMP0036,CL00047,2025-07-29,click
TCH0008034,CMP0036,CL00456,2025-08-24,impression
TCH0008035,CMP0036,CL00096,2025-08-26,lead
TCH0008036,CMP0036,CL00436,2025-08-21,lead
TCH0008037,CMP0036,CL00077,2025-08-30,lead
TCH0008038,CMP0036,CL00290,2025-08-16,impression
TCH0008039,CMP0036,CL00388,2025-07-28,impression
TCH0008040,CMP0036,CL00440,2025-08-27,click
TCH0008041,CMP0036,CL00376,2025-07-29,click
TCH0008042,CMP0036,CL00363,2025-08-15,impression
TCH0008043,CMP0036,CL00325,2025-08-18,click
TCH0008044,CMP0036,CL00048,2025-08-20,lead
TCH0008045,CMP0036,CL00260,2025-08-08,impression
TCH0008046,CMP0036,CL00229,2025-08-26,conversion
TCH0008047,CMP0036,CL00400,2025-07-28,conversion
TCH0008048,CMP0036,CL00460,2025-08-06,conversion
TCH0008049,CMP0036,CL00187,2025-08-20,impression
TCH0008050,CMP0036,CL00076,2025-07-31,impression
TCH0008051,CMP0036,CL00032,2025-08-02,click
TCH0008052,CMP0036,CL00437,2025-08-13,click
TCH0008053,CMP0036,CL00418,2025-08-18,lead
TCH0008054,CMP0036,CL00295,2025-08-19,impression
TCH0008055,CMP0036,CL00184,2025-08-31,click
TCH0008056,CMP0036,CL00457,2025-09-01,click
TCH0008057,CMP0036,CL00248,2025-09-03,lead
TCH0008058,CMP0036,CL00457,2025-09-01,conversion
TCH0008059,CMP0036,CL00422,2025-07-24,conversion
TCH0008060,CMP0036,CL00419,2025-08-08,click
TCH0008061,CMP0036,CL00260,2025-08-30,impression
TCH0008062,CMP0036,CL00170,2025-08-20,impression
TCH0008063,CMP0036,CL00153,2025-09-02,click
TCH0008064,CMP0036,CL00010,2025-08-09,impression
TCH0008065,CMP0036,CL00232,2025-08-15,click
TCH0008066,CMP0036,CL00311,2025-09-04,impression
TCH0008067,CMP0036,CL00272,2025-08-25,conversion
TCH0008068,CMP0036,CL00232,2025-08-20,lead
TCH0008069,CMP0036,CL00343,2025-08-29,impression
