sale_id,client_id,sale_date,product,product_category,gross_amount_eur,discount_eur,net_amount_eur,deal_stage,sales_cycle_days,sales_rep
SAL001304,CL00110,2025-08-08,Custom Development,one_time,10228.84,1022.88,9205.96,Won,32,Karim T.
SAL004215,CL00348,2025-08-08,Vector Subscription,subscription,662.07,33.1,628.97,Won,37,Léa M.
SAL000321,CL00030,2025-08-08,Core Premium,subscription,2890.65,0.0,2890.65,Won,114,Karim T.
SAL005697,CL00470,2025-08-09,Vector Subscription,subscription,677.16,0.0,677.16,Won,12,Marie D.
SAL002476,CL00215,2025-08-09,Lex Subscription,subscription,439.62,0.0,439.62,Won,32,Sophie L.
SAL001942,CL00168,2025-08-09,Vector Subscription,subscription,1072.11,53.61,1018.5,Won,67,Yanis F.
SAL004076,CL00341,2025-08-09,Training & Onboarding,one_time,1299.26,259.85,1039.41,Won,99,Karim T.
SAL004943,CL00405,2025-08-09,Core Premium,subscription,2299.29,114.96,2184.33,Won,11,Karim T.
SAL001456,CL00121,2025-08-09,Ledger Subscription,subscription,442.85,22.14,420.71,Won,51,Amine B.
SAL006079,CL00498,2025-08-09,Custom Development,one_time,4701.91,940.38,3761.53,Won,85,Léa M.
SAL000206,CL00018,2025-08-09,Ledger Subscription,subscription,342.86,0.0,342.86,Won,18,Sophie L.
SAL003190,CL00271,2025-08-10,Premium Support,subscription,437.44,0.0,437.44,Won,85,Yanis F.
SAL005231,CL00427,2025-08-10,Training & Onboarding,one_time,1204.62,0.0,1204.62,Won,74,Marie D.
SAL003441,CL00292,2025-08-10,Ledger Subscription,subscription,324.51,32.45,292.06,Won,50,Amine B.
SAL000502,CL00053,2025-08-10,Lex Subscription,subscription,278.01,0.0,278.01,Won,41,Amine B.
SAL000617,CL00059,2025-08-10,Ledger Subscription,subscription,511.16,0.0,511.16,Won,20,Karim T.
SAL003487,CL00294,2025-08-10,Training & Onboarding,one_time,1119.14,111.91,1007.23,Won,60,Amine B.
SAL004395,CL00362,2025-08-10,Premium Support,subscription,171.46,0.0,171.46,Won,44,Léa M.
SAL005442,CL00448,2025-08-10,Lex Subscription,subscription,771.53,38.58,732.95,Won,65,Léa M.
SAL001856,CL00154,2025-08-10,Custom Development,one_time,3432.38,514.86,2917.52,Won,84,Marie D.
SAL005222,CL00425,2025-08-10,Lex Subscription,subscription,466.29,0.0,466.29,Won,113,Léa M.
SAL006098,CL00498,2025-08-10,Premium Support,subscription,415.06,0.0,415.06,Won,66,Léa M.
SAL004464,CL00370,2025-08-11,Lex Subscription,subscription,454.26,0.0,454.26,Won,83,Sophie L.
SAL000317,CL00030,2025-08-11,Core Premium,subscription,1181.81,0.0,1181.81,Won,82,Karim T.
SAL000964,CL00081,2025-08-11,Ledger Subscription,subscription,774.78,77.48,697.3,Won,90,Léa M.
SAL002138,CL00185,2025-08-11,Vector Subscription,subscription,917.03,0.0,917.03,Won,76,Yanis F.
SAL006003,CL00493,2025-08-11,Core Premium,subscription,1364.27,68.21,1296.06,Won,45,Sophie L.
SAL003414,CL00288,2025-08-11,Custom Development,one_time,10192.03,1019.2,9172.83,Won,81,Sophie L.
SAL000157,CL00013,2025-08-12,Custom Development,one_time,5696.93,0.0,5696.93,Won,27,Marie D.
SAL005908,CL00484,2025-08-12,Premium Support,subscription,302.78,0.0,302.78,Won,53,Marie D.
SAL003260,CL00277,2025-08-12,Core Premium,subscription,1270.51,0.0,1270.51,Won,82,Léa M.
SAL005311,CL00434,2025-08-12,Custom Development,one_time,4279.1,0.0,4279.1,Won,57,Marie D.
SAL000697,CL00067,2025-08-13,Ledger Subscription,subscription,635.76,0.0,635.76,Won,62,Karim T.
SAL003155,CL00266,2025-08-13,Core Premium,subscription,1126.96,112.7,1014.26,Won,68,Marie D.
SAL002262,CL00193,2025-08-13,Core Premium,subscription,1459.23,0.0,1459.23,Won,98,Karim T.
SAL002323,CL00202,2025-08-13,Training & Onboarding,one_time,1605.79,80.29,1525.5,Won,34,Karim T.
SAL001340,CL00115,2025-08-13,Ledger Subscription,subscription,536.31,26.82,509.49,Won,49,Sophie L.
SAL006051,CL00497,2025-08-13,Custom Development,one_time,4128.33,206.42,3921.91,Won,78,Karim T.
SAL003456,CL00293,2025-08-14,Vector Subscription,subscription,633.43,0.0,633.43,Won,89,Karim T.
SAL002660,CL00231,2025-08-14,Lex Subscription,subscription,333.83,33.38,300.45,Won,47,Marie D.
SAL002978,CL00253,2025-08-14,Vector Subscription,subscription,565.74,0.0,565.74,Won,90,Yanis F.
SAL005965,CL00489,2025-08-14,Training & Onboarding,one_time,1835.57,0.0,1835.57,Won,86,Marie D.
SAL000569,CL00055,2025-08-14,Ledger Subscription,subscription,278.39,0.0,278.39,Won,14,Karim T.
SAL002642,CL00228,2025-08-14,Training & Onboarding,one_time,2022.07,202.21,1819.86,Won,83,Amine B.
SAL003291,CL00279,2025-08-14,Lex Subscription,subscription,519.31,0.0,519.31,Won,54,Amine B.
SAL000916,CL00078,2025-08-14,Custom Development,one_time,12237.75,2447.55,9790.2,Won,100,Yanis F.
SAL003288,CL00279,2025-08-14,Vector Subscription,subscription,677.38,0.0,677.38,Won,74,Amine B.
SAL000840,CL00074,2025-08-15,Ledger Subscription,subscription,218.87,21.89,196.98,Won,71,Léa M.
SAL002980,CL00253,2025-08-15,Premium Support,subscription,315.97,31.6,284.37,Won,22,Yanis F.
SAL001099,CL00093,2025-08-15,Training & Onboarding,one_time,714.51,0.0,714.51,Won,34,Karim T.
SAL002379,CL00205,2025-08-15,Core Premium,subscription,1075.47,0.0,1075.47,Won,49,Amine B.
SAL001316,CL00111,2025-08-15,Lex Subscription,subscription,634.55,0.0,634.55,Won,19,Sophie L.
SAL000523,CL00054,2025-08-15,Training & Onboarding,one_time,1943.12,0.0,1943.12,Won,28,Léa M.
SAL004717,CL00389,2025-08-15,Training & Onboarding,one_time,1401.67,0.0,1401.67,Won,64,Amine B.
SAL002204,CL00190,2025-08-15,Custom Development,one_time,10595.9,1589.39,9006.51,Won,65,Marie D.
SAL000428,CL00044,2025-08-16,Ledger Subscription,subscription,744.2,0.0,744.2,Won,27,Sophie L.
SAL003680,CL00313,2025-08-16,Lex Subscription,subscription,711.11,0.0,711.11,Won,18,Yanis F.
SAL000466,CL00050,2025-08-16,Lex Subscription,subscription,355.4,53.31,302.09,Won,60,Léa M.
SAL004419,CL00364,2025-08-16,Premium Support,subscription,186.44,9.32,177.12,Won,62,Yanis F.
SAL000422,CL00044,2025-08-16,Training & Onboarding,one_time,1927.03,96.35,1830.68,Won,35,Sophie L.
SAL002935,CL00251,2025-08-16,Custom Development,one_time,4609.06,0.0,4609.06,Won,88,Sophie L.
SAL005465,CL00450,2025-08-16,Training & Onboarding,one_time,1864.59,93.23,1771.36,Won,66,Sophie L.
SAL001343,CL00115,2025-08-16,Core Premium,subscription,978.61,0.0,978.61,Won,60,Sophie L.
SAL001965,CL00169,2025-08-16,Premium Support,subscription,374.18,0.0,374.18,Won,9,Amine B.
SAL005350,CL00439,2025-08-16,Lex Subscription,subscription,325.32,32.53,292.79,Won,34,Sophie L.
SAL002388,CL00205,2025-08-16,Training & Onboarding,one_time,2253.78,0.0,2253.78,Won,73,Amine B.
SAL001993,CL00171,2025-08-16,Vector Subscription,subscription,1067.42,53.37,1014.05,Won,33,Karim T.
SAL000666,CL00065,2025-08-17,Vector Subscription,subscription,678.53,67.85,610.68,Won,16,Karim T.
SAL004342,CL00358,2025-08-17,Ledger Subscription,subscription,185.98,0.0,185.98,Won,49,Amine B.
SAL004528,CL00374,2025-08-17,Custom Development,one_time,13055.87,0.0,13055.87,Won,9,Léa M.
SAL005991,CL00491,2025-08-17,Training & Onboarding,one_time,1045.27,0.0,1045.27,Won,41,Amine B.
SAL003716,CL00316,2025-08-17,Ledger Subscription,subscription,265.94,0.0,265.94,Won,79,Marie D.
SAL001761,CL00146,2025-08-17,Premium Support,subscription,239.14,35.87,203.27,Won,27,Marie D.
SAL002243,CL00193,2025-08-17,Lex Subscription,subscription,277.27,13.86,263.41,Won,60,Karim T.
SAL004254,CL00350,2025-08-17,Core Premium,subscription,2107.61,0.0,2107.61,Won,84,Yanis F.
SAL002485,CL00218,2025-08-17,Ledger Subscription,subscription,667.93,66.79,601.14,Won,68,Karim T.
SAL000743,CL00070,2025-08-17,Lex Subscription,subscription,800.97,40.05,760.92,Won,53,Yanis F.
SAL003640,CL00304,2025-08-18,Custom Development,one_time,5351.36,267.57,5083.79,Won,53,Amine B.
SAL005721,CL00471,2025-08-18,Premium Support,subscription,209.82,0.0,209.82,Won,46,Yanis F.
SAL005758,CL00477,2025-08-18,Lex Subscription,subscription,510.47,0.0,510.47,Won,62,Sophie L.
SAL004238,CL00349,2025-08-18,Training & Onboarding,one_time,1189.48,0.0,1189.48,Won,62,Yanis F.
SAL003087,CL00260,2025-08-18,Lex Subscription,subscription,392.73,19.64,373.09,Won,89,Yanis F.
SAL005542,CL00455,2025-08-18,Lex Subscription,subscription,247.12,0.0,247.12,Won,117,Sophie L.
SAL004696,CL00387,2025-08-18,Custom Development,one_time,16875.69,0.0,16875.69,Won,69,Amine B.
SAL003847,CL00329,2025-08-18,Premium Support,subscription,387.47,38.75,348.72,Won,51,Marie D.
SAL000171,CL00014,2025-08-18,Training & Onboarding,one_time,797.8,79.78,718.02,Won,45,Yanis F.
SAL002267,CL00195,2025-08-18,Training & Onboarding,one_time,756.64,0.0,756.64,Won,72,Yanis F.
SAL000316,CL00030,2025-08-19,Lex Subscription,subscription,1016.42,152.46,863.96,Won,55,Karim T.
SAL000183,CL00015,2025-08-19,Core Premium,subscription,981.86,0.0,981.86,Won,70,Sophie L.
SAL000616,CL00059,2025-08-19,Core Premium,subscription,2746.32,0.0,2746.32,Won,36,Karim T.
SAL001707,CL00139,2025-08-19,Ledger Subscription,subscription,406.7,0.0,406.7,Won,78,Amine B.
SAL004437,CL00366,2025-08-19,Ledger Subscription,subscription,617.81,0.0,617.81,Won,87,Sophie L.
SAL001170,CL00103,2025-08-19,Ledger Subscription,subscription,612.33,61.23,551.1,Won,109,Sophie L.
SAL004530,CL00374,2025-08-20,Ledger Subscription,subscription,355.19,53.28,301.91,Won,19,Léa M.
SAL000099,CL00011,2025-08-20,Ledger Subscription,subscription,335.93,67.19,268.74,Won,54,Karim T.
SAL004073,CL00341,2025-08-20,Core Premium,subscription,2275.8,113.79,2162.01,Won,80,Karim T.
SAL002258,CL00193,2025-08-20,Training & Onboarding,one_time,1502.53,0.0,1502.53,Won,77,Karim T.
SAL005790,CL00479,2025-08-20,Ledger Subscription,subscription,222.42,11.12,211.3,Won,93,Yanis F.
SAL000977,CL00083,2025-08-20,Core Premium,subscription,912.59,0.0,912.59,Won,77,Yanis F.
SAL005246,CL00427,2025-08-20,Training & Onboarding,one_time,685.49,68.55,616.94,Won,107,Marie D.
SAL003175,CL00268,2025-08-21,Ledger Subscription,subscription,244.87,0.0,244.87,Won,8,Karim T.
SAL003069,CL00257,2025-08-21,Custom Development,one_time,4340.55,0.0,4340.55,Won,20,Sophie L.
SAL005155,CL00423,2025-08-21,Lex Subscription,subscription,739.16,73.92,665.24,Won,29,Marie D.
SAL005642,CL00464,2025-08-21,Custom Development,one_time,9810.77,490.54,9320.23,Won,79,Léa M.
SAL002846,CL00242,2025-08-21,Lex Subscription,subscription,231.22,11.56,219.66,Won,82,Marie D.
SAL000133,CL00012,2025-08-21,Lex Subscription,subscription,306.11,15.31,290.8,Won,31,Yanis F.
SAL004411,CL00364,2025-08-21,Training & Onboarding,one_time,2357.16,235.72,2121.44,Won,29,Yanis F.
SAL002849,CL00243,2025-08-21,Ledger Subscription,subscription,608.6,0.0,608.6,Won,12,Léa M.
SAL004898,CL00402,2025-08-22,Vector Subscription,subscription,794.16,79.42,714.74,Won,44,Léa M.
SAL001825,CL00151,2025-08-22,Lex Subscription,subscription,941.23,0.0,941.23,Won,60,Marie D.
SAL003632,CL00303,2025-08-22,Vector Subscription,subscription,410.44,0.0,410.44,Won,111,Karim T.
SAL006107,CL00499,2025-08-22,Training & Onboarding,one_time,553.18,0.0,553.18,Won,32,Sophie L.
SAL001172,CL00103,2025-08-22,Training & Onboarding,one_time,620.77,0.0,620.77,Won,32,Sophie L.
SAL000483,CL00050,2025-08-22,Vector Subscription,subscription,831.42,0.0,831.42,Won,115,Léa M.
SAL000774,CL00072,2025-08-22,Lex Subscription,subscription,449.51,0.0,449.51,Won,28,Yanis F.
SAL005573,CL00459,2025-08-22,Training & Onboarding,one_time,578.67,57.87,520.8,Won,42,Yanis F.
SAL006001,CL00493,2025-08-22,Core Premium,subscription,2051.12,102.56,1948.56,Won,83,Sophie L.
SAL005280,CL00431,2025-08-22,Ledger Subscription,subscription,717.37,35.87,681.5,Won,12,Amine B.
SAL005597,CL00461,2025-08-22,Core Premium,subscription,1234.96,0.0,1234.96,Won,69,Marie D.
SAL000911,CL00078,2025-08-22,Premium Support,subscription,229.67,0.0,229.67,Won,56,Yanis F.
SAL005461,CL00450,2025-08-22,Core Premium,subscription,1250.43,0.0,1250.43,Won,20,Sophie L.
SAL004241,CL00349,2025-08-22,Vector Subscription,subscription,1003.9,0.0,1003.9,Won,49,Yanis F.
SAL002010,CL00173,2025-08-23,Custom Development,one_time,15777.38,0.0,15777.38,Won,31,Yanis F.
SAL005718,CL00471,2025-08-23,Core Premium,subscription,1884.99,282.75,1602.24,Won,74,Yanis F.
SAL002529,CL00221,2025-08-23,Custom Development,one_time,6442.35,322.12,6120.23,Won,35,Sophie L.
SAL000330,CL00030,2025-08-23,Training & Onboarding,one_time,1812.51,90.63,1721.88,Won,119,Karim T.
SAL001984,CL00171,2025-08-23,Training & Onboarding,one_time,2090.76,104.54,1986.22,Won,63,Karim T.
SAL003312,CL00280,2025-08-23,Premium Support,subscription,211.89,10.59,201.3,Won,50,Léa M.
SAL005936,CL00486,2025-08-23,Training & Onboarding,one_time,847.82,0.0,847.82,Won,76,Léa M.
SAL002444,CL00213,2025-08-23,Ledger Subscription,subscription,597.43,0.0,597.43,Won,8,Sophie L.
SAL003307,CL00280,2025-08-23,Training & Onboarding,one_time,718.87,35.94,682.93,Won,73,Léa M.
SAL002925,CL00251,2025-08-23,Core Premium,subscription,897.63,0.0,897.63,Won,26,Sophie L.
SAL002157,CL00186,2025-08-23,Lex Subscription,subscription,379.96,38.0,341.96,Won,86,Amine B.
SAL000801,CL00073,2025-08-23,Premium Support,subscription,328.5,49.28,279.22,Won,71,Yanis F.
SAL001167,CL00103,2025-08-23,Ledger Subscription,subscription,409.39,0.0,409.39,Won,84,Sophie L.
SAL000407,CL00040,2025-08-23,Core Premium,subscription,2010.21,0.0,2010.21,Won,14,Amine B.
SAL004012,CL00335,2025-08-23,Ledger Subscription,subscription,414.09,0.0,414.09,Won,64,Léa M.
SAL005115,CL00420,2025-08-23,Vector Subscription,subscription,1046.54,52.33,994.21,Won,79,Marie D.
SAL004344,CL00358,2025-08-23,Training & Onboarding,one_time,1897.82,94.89,1802.93,Won,85,Amine B.
SAL000695,CL00067,2025-08-23,Vector Subscription,subscription,1011.32,0.0,1011.32,Won,9,Karim T.
SAL000966,CL00081,2025-08-23,Ledger Subscription,subscription,475.47,0.0,475.47,Won,45,Léa M.
SAL001641,CL00133,2025-08-24,Training & Onboarding,one_time,1489.48,0.0,1489.48,Won,48,Sophie L.
SAL003859,CL00330,2025-08-24,Premium Support,subscription,195.8,9.79,186.01,Won,73,Léa M.
SAL005884,CL00482,2025-08-24,Premium Support,subscription,280.45,42.07,238.38,Won,58,Yanis F.
SAL002104,CL00181,2025-08-24,Training & Onboarding,one_time,1861.87,279.28,1582.59,Won,22,Sophie L.
SAL004448,CL00366,2025-08-24,Custom Development,one_time,13074.92,0.0,13074.92,Won,112,Sophie L.
SAL005096,CL00418,2025-08-24,Vector Subscription,subscription,402.16,40.22,361.94,Won,80,Léa M.
SAL000155,CL00013,2025-08-24,Premium Support,subscription,288.12,0.0,288.12,Won,63,Marie D.
SAL004642,CL00383,2025-08-24,Vector Subscription,subscription,717.33,0.0,717.33,Won,43,Léa M.
SAL001310,CL00111,2025-08-24,Custom Development,one_time,7487.46,1497.49,5989.97,Won,67,Sophie L.
SAL005065,CL00417,2025-08-25,Training & Onboarding,one_time,1336.83,66.84,1269.99,Won,72,Yanis F.
SAL003578,CL00300,2025-08-25,Training & Onboarding,one_time,1657.79,0.0,1657.79,Won,10,Léa M.
SAL001023,CL00086,2025-08-25,Custom Development,one_time,10397.07,2079.41,8317.66,Won,87,Marie D.
SAL004398,CL00362,2025-08-25,Premium Support,subscription,319.08,0.0,319.08,Won,51,Léa M.
SAL003799,CL00323,2025-08-25,Vector Subscription,subscription,507.06,0.0,507.06,Won,32,Karim T.
SAL002041,CL00176,2025-08-25,Vector Subscription,subscription,969.2,145.38,823.82,Won,19,Yanis F.
SAL005435,CL00447,2025-08-25,Lex Subscription,subscription,279.35,0.0,279.35,Won,13,Sophie L.
SAL000221,CL00020,2025-08-26,Core Premium,subscription,1989.28,298.39,1690.89,Won,51,Sophie L.
SAL000980,CL00083,2025-08-26,Premium Support,subscription,260.64,13.03,247.61,Won,58,Yanis F.
SAL003139,CL00265,2025-08-26,Vector Subscription,subscription,548.65,82.3,466.35,Won,70,Marie D.
SAL001867,CL00154,2025-08-26,Training & Onboarding,one_time,1309.81,0.0,1309.81,Won,40,Marie D.
SAL002042,CL00176,2025-08-26,Ledger Subscription,subscription,445.01,0.0,445.01,Won,16,Yanis F.
SAL003559,CL00298,2025-08-26,Custom Development,one_time,6698.05,334.9,6363.15,Won,46,Sophie L.
SAL003493,CL00294,2025-08-26,Premium Support,subscription,438.47,65.77,372.7,Won,82,Amine B.
SAL001069,CL00089,2025-08-26,Custom Development,one_time,5189.55,259.48,4930.07,Won,37,Yanis F.
SAL002239,CL00193,2025-08-26,Training & Onboarding,one_time,1032.56,0.0,1032.56,Won,89,Karim T.
SAL004730,CL00390,2025-08-26,Training & Onboarding,one_time,1403.4,70.17,1333.23,Won,20,Amine B.
SAL003070,CL00257,2025-08-27,Ledger Subscription,subscription,613.78,61.38,552.4,Won,21,Sophie L.
SAL003001,CL00255,2025-08-27,Training & Onboarding,one_time,1583.01,0.0,1583.01,Won,40,Marie D.
SAL001363,CL00117,2025-08-27,Lex Subscription,subscription,422.17,0.0,422.17,Won,117,Léa M.
SAL005056,CL00415,2025-08-27,Lex Subscription,subscription,471.39,0.0,471.39,Won,76,Amine B.
SAL003776,CL00322,2025-08-27,Ledger Subscription,subscription,464.37,23.22,441.15,Won,7,Sophie L.
SAL002106,CL00181,2025-08-27,Core Premium,subscription,1228.77,61.44,1167.33,Won,7,Sophie L.
SAL000186,CL00016,2025-08-27,Premium Support,subscription,389.67,77.93,311.74,Won,9,Karim T.
SAL001102,CL00093,2025-08-27,Premium Support,subscription,253.1,0.0,253.1,Won,24,Karim T.
SAL005436,CL00447,2025-08-27,Training & Onboarding,one_time,1975.55,98.78,1876.77,Won,49,Sophie L.
SAL005237,CL00427,2025-08-27,Ledger Subscription,subscription,496.65,0.0,496.65,Won,54,Marie D.
SAL001080,CL00090,2025-08-28,Vector Subscription,subscription,625.41,62.54,562.87,Won,41,Marie D.
SAL001279,CL00108,2025-08-28,Ledger Subscription,subscription,381.67,0.0,381.67,Won,83,Sophie L.
SAL002809,CL00241,2025-08-28,Ledger Subscription,subscription,564.43,0.0,564.43,Won,74,Amine B.
SAL002418,CL00210,2025-08-28,Training & Onboarding,one_time,953.42,0.0,953.42,Won,47,Amine B.
SAL001596,CL00131,2025-08-28,Custom Development,one_time,4277.82,0.0,4277.82,Won,74,Marie D.
SAL000333,CL00030,2025-08-28,Vector Subscription,subscription,1199.09,179.86,1019.23,Won,66,Karim T.
SAL006102,CL00499,2025-08-28,Vector Subscription,subscription,741.92,74.19,667.73,Won,84,Sophie L.
SAL001547,CL00125,2025-08-28,Training & Onboarding,one_time,655.51,32.78,622.73,Won,46,Amine B.
SAL001164,CL00102,2025-08-28,Premium Support,subscription,379.44,18.97,360.47,Won,44,Amine B.
SAL002705,CL00236,2025-08-29,Premium Support,subscription,256.82,0.0,256.82,Won,30,Yanis F.
SAL000775,CL00072,2025-08-29,Lex Subscription,subscription,760.89,38.04,722.85,Won,73,Yanis F.
SAL005777,CL00479,2025-08-29,Vector Subscription,subscription,931.0,0.0,931.0,Won,41,Yanis F.
SAL000568,CL00055,2025-08-29,Core Premium,subscription,2435.33,0.0,2435.33,Won,63,Karim T.
SAL003159,CL00266,2025-08-29,Training & Onboarding,one_time,1662.64,0.0,1662.64,Won,86,Marie D.
SAL000111,CL00011,2025-08-29,Lex Subscription,subscription,423.9,21.19,402.71,Won,20,Karim T.
SAL003507,CL00294,2025-08-29,Custom Development,one_time,12029.64,1202.96,10826.68,Won,86,Amine B.
SAL000740,CL00070,2025-08-29,Ledger Subscription,subscription,558.19,0.0,558.19,Won,46,Yanis F.
SAL005916,CL00485,2025-08-29,Ledger Subscription,subscription,251.45,0.0,251.45,Won,29,Karim T.
SAL002744,CL00238,2025-08-29,Training & Onboarding,one_time,908.78,90.88,817.9,Won,68,Sophie L.
SAL003079,CL00257,2025-08-29,Ledger Subscription,subscription,597.4,29.87,567.53,Won,44,Sophie L.
SAL001284,CL00108,2025-08-29,Core Premium,subscription,1667.97,83.4,1584.57,Won,96,Sophie L.
SAL002117,CL00182,2025-08-30,Vector Subscription,subscription,1081.47,108.15,973.32,Won,54,Marie D.
SAL003795,CL00323,2025-08-30,Core Premium,subscription,1478.93,221.84,1257.09,Won,71,Karim T.
SAL002019,CL00174,2025-08-30,Premium Support,subscription,341.97,0.0,341.97,Won,66,Karim T.
SAL003754,CL00320,2025-08-30,Core Premium,subscription,2580.64,129.03,2451.61,Won,12,Yanis F.
SAL002050,CL00177,2025-08-30,Vector Subscription,subscription,1012.7,101.27,911.43,Won,15,Marie D.
SAL001076,CL00090,2025-08-30,Training & Onboarding,one_time,593.7,59.37,534.33,Won,83,Marie D.
SAL000344,CL00031,2025-08-30,Lex Subscription,subscription,533.61,106.72,426.89,Won,9,Marie D.
SAL002950,CL00252,2025-08-31,Ledger Subscription,subscription,254.93,0.0,254.93,Won,9,Marie D.
SAL001183,CL00103,2025-08-31,Custom Development,one_time,8306.25,415.31,7890.94,Won,38,Sophie L.
SAL000404,CL00040,2025-08-31,Core Premium,subscription,1347.66,67.38,1280.28,Won,30,Amine B.
SAL001934,CL00167,2025-08-31,Training & Onboarding,one_time,1439.09,0.0,1439.09,Won,68,Yanis F.
SAL000949,CL00080,2025-08-31,Training & Onboarding,one_time,1902.31,95.12,1807.19,Won,79,Amine B.
SAL000742,CL00070,2025-08-31,Premium Support,subscription,278.64,0.0,278.64,Won,45,Yanis F.
SAL005502,CL00452,2025-08-31,Vector Subscription,subscription,508.15,76.22,431.93,Won,41,Karim T.
SAL002915,CL00250,2025-09-01,Core Premium,subscription,2267.47,0.0,2267.47,Won,56,Léa M.
SAL002906,CL00250,2025-09-01,Premium Support,subscription,632.39,0.0,632.39,Won,87,Léa M.
SAL004971,CL00407,2025-09-01,Lex Subscription,subscription,1397.92,0.0,1397.92,Won,80,Karim T.
